configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
325,true,false,false,true,false,false,false,true,true,40,9,3593324,41.288,0.516,4.426
326,true,false,false,false,true,false,true,true,true,60,9,4301421,44.196,0.436,4.111
327,true,false,false,true,false,true,true,false,true,60,5,4908972,42.636,0.408,4.335
328,true,true,false,true,false,true,false,true,true,40,9,3567899,42.600,0.512,4.397
329,true,false,false,false,true,true,false,true,false,20,1,3155862,27.984,0.508,3.184
33,true,true,false,false,true,true,true,false,true,40,5,4271269,40.408,0.424,4.048
330,true,true,false,true,false,true,false,true,true,40,5,3572713,33.044,0.416,3.671
331,true,true,false,true,false,true,false,true,true,40,1,3580131,26.760,0.396,3.539
332,true,false,false,false,true,true,false,true,false,20,9,3143488,44.044,0.524,4.464
333,true,false,false,false,true,true,false,true,false,20,5,3143934,34.872,0.532,3.648
334,true,false,false,true,true,false,true,true,true,40,9,4954740,44.228,0.404,4.132
335,true,true,false,false,false,false,true,true,false,20,9,4189987,42.264,0.492,3.976
336,true,false,false,false,false,true,false,true,true,60,9,3161198,45.092,0.588,4.831
337,true,false,false,true,true,false,true,true,true,40,5,4961306,36.428,0.448,3.453
338,true,false,false,false,false,true,false,true,true,60,5,3165981,35.708,0.492,4.099
339,true,false,false,false,false,true,false,true,true,60,1,3172232,28.812,0.444,3.680
34,true,false,false,false,false,true,false,true,false,40,9,3135103,44.784,0.476,4.737
340,true,true,false,true,false,false,true,false,true,60,1,4872717,28.200,0.396,2.718
341,true,false,false,true,true,false,true,false,false,20,5,4871361,41.124,0.476,4.261
342,true,false,false,false,false,true,false,false,false,40,5,3123936,39.988,0.468,4.627
343,true,true,false,true,false,false,true,false,true,60,5,4834912,38.580,0.428,3.945
344,true,false,false,false,false,true,false,false,false,40,9,3120979,52.628,0.552,6.085
345,true,false,false,true,true,false,true,false,false,20,1,4908928,30.252,0.492,2.864
346,true,true,false,false,false,false,true,true,false,20,5,4189426,34.440,0.360,3.252
347,true,false,false,true,true,false,true,true,true,40,1,4965148,30.420,0.408,2.825
348,true,false,false,false,true,false,true,false,false,40,1,4272359,30.372,0.388,2.794
349,true,true,false,false,false,false,true,true,false,20,1,4210212,28.476,0.392,2.683
35,true,true,false,false,true,true,true,false,true,40,1,4310790,28.616,0.416,2.681
350,true,false,false,true,true,false,true,false,false,20,9,4862848,52.772,0.532,5.690
351,true,false,false,false,true,false,true,false,false,40,5,4239894,41.364,0.412,4.289
352,true,false,false,false,false,true,false,false,false,40,1,3145148,28.448,0.516,3.492
353,true,false,false,true,false,true,true,true,false,40,5,4869232,37.628,0.432,3.573
354,true,false,false,true,false,false,false,true,true,20,5,3572551,33.156,0.448,3.587
355,true,false,false,true,false,true,true,true,false,40,9,4864254,46.816,0.468,4.497
356,true,true,false,false,true,true,true,false,false,40,1,4264726,28.696,0.296,2.703
357,true,false,false,true,false,false,false,true,true,20,1,3579639,27.592,0.400,3.165
358,true,true,false,false,false,true,true,false,true,60,1,4261016,28.728,0.396,2.689
359,true,true,false,true,false,false,true,false,true,20,5,4834912,38.444,0.448,3.922
36,true,false,false,true,true,false,false,true,true,20,9,3608976,40.780,0.512,4.152
360,true,true,false,false,false,true,true,false,true,60,5,4221800,40.324,0.360,4.066
361,true,false,false,true,false,false,false,true,true,20,9,3566558,40.888,0.448,4.174
362,true,true,false,true,false,false,true,false,true,20,9,4820291,49.596,0.432,5.204
363,true,true,false,true,false,true,false,true,true,60,9,3572182,43.096,0.524,4.723
364,true,false,false,false,true,true,false,false,true,40,1,3206994,28.656,0.424,3.593
365,true,true,false,true,false,true,false,true,true,60,5,3577854,33.668,0.384,4.047
366,true,false,false,false,false,false,false,false,false,40,1,3128543,28.236,0.428,3.494
367,true,true,false,true,false,true,false,true,true,60,1,3583799,26.784,0.536,3.896
368,true,false,false,false,false,false,false,false,false,40,5,3100817,38.276,0.488,4.527
369,true,true,false,true,true,true,true,true,false,40,5,4858449,34.960,0.400,3.306
37,true,false,false,true,true,false,true,false,true,40,1,4965148,30.400,0.352,2.796
370,true,true,false,true,true,false,false,false,true,60,9,3569028,46.224,0.476,5.426
371,true,false,false,false,true,true,false,false,true,20,5,3159160,39.500,0.488,4.298
372,true,false,false,false,false,false,false,false,false,40,9,3098493,49.252,0.508,5.792
373,true,false,false,false,false,false,false,true,true,60,1,3156614,28.444,0.480,3.700
374,true,true,false,true,true,true,true,true,false,40,1,4879503,28.212,0.376,2.700
375,true,false,false,false,false,true,false,true,true,40,9,3159221,44.832,0.496,4.653
376,true,true,false,true,true,false,false,false,true,60,5,3580375,36.044,0.568,4.527
377,true,false,false,false,true,true,false,false,true,20,1,3176987,28.080,0.464,3.174
378,true,false,false,false,false,false,false,true,true,60,5,3141297,34.268,0.552,4.097
379,true,false,false,false,false,true,false,true,true,40,5,3162282,35.584,0.500,4.002
38,true,true,false,true,false,false,false,false,true,40,5,3530051,35.236,0.588,4.179
380,true,true,false,true,true,false,false,false,true,60,1,3617673,26.456,0.480,3.670
381,true,false,false,false,false,false,false,true,true,60,9,3141107,42.032,0.432,4.634
382,true,false,false,false,false,true,false,true,true,40,1,3167272,28.572,0.420,3.506
383,true,true,false,false,true,true,true,true,true,60,9,4285326,44.860,0.476,4.219
384,true,false,false,false,true,true,false,false,true,20,9,3152968,52.440,0.492,5.869
385,true,true,false,false,false,true,true,false,true,60,9,4215581,53.008,0.408,5.593
386,true,true,false,true,false,false,true,false,true,40,1,4872717,28.156,0.340,2.699
387,true,false,false,false,false,true,false,false,false,20,5,3101099,39.528,0.524,4.411
388,true,true,false,false,true,true,true,true,true,60,5,4290187,35.572,0.388,3.311
389,true,true,false,true,false,false,true,false,true,40,5,4834912,38.472,0.396,3.884
39,true,true,false,false,true,true,false,true,true,20,1,3136221,26.488,0.404,3.092
390,true,false,false,false,false,true,false,false,false,20,9,3093996,52.028,0.528,5.889
391,true,true,false,false,true,true,true,true,true,60,1,4310790,28.752,0.368,2.765
392,true,true,false,false,true,true,true,false,false,40,5,4223999,40.084,0.428,4.085
393,true,false,false,false,false,true,false,false,false,20,1,3118367,28.008,0.416,3.118
394,true,true,false,true,true,true,true,true,false,40,9,4854033,44.184,0.416,4.168
395,true,true,false,false,true,true,true,false,false,40,9,4219794,52.592,0.444,5.592
396,true,false,false,true,false,true,true,true,false,60,1,4873374,30.660,0.432,2.879
397,true,false,false,true,false,true,true,true,false,20,1,4873374,30.720,0.376,2.866
398,true,true,false,true,false,true,false,true,false,60,9,3541860,42.792,0.516,4.671
399,true,false,false,true,false,true,true,true,false,20,5,4869232,37.788,0.412,3.562
4,true,false,false,true,false,true,true,true,true,60,1,4931572,30.752,0.312,2.834
40,true,false,false,true,true,false,false,true,true,20,5,3619211,33.136,0.428,3.538
400,true,true,false,true,false,true,false,true,false,60,5,3547491,33.668,0.504,4.169
401,true,true,false,true,false,true,false,true,false,60,1,3554395,26.652,0.456,3.789
402,true,false,false,true,false,true,true,true,false,20,9,4864254,46.756,0.492,4.418
403,true,true,false,false,false,true,true,false,true,40,1,4261016,28.804,0.348,2.700
404,true,false,false,true,true,true,false,false,false,60,9,3608259,52.008,0.612,6.148
405,true,false,false,false,false,false,false,false,false,60,1,3130424,28.644,0.492,3.837
406,true,false,false,false,true,true,false,false,true,60,1,3212144,29.032,0.484,3.769
407,true,false,false,false,false,false,false,false,false,60,5,3103868,38.532,0.544,4.718
408,true,true,false,true,true,false,false,false,true,20,9,3539051,45.540,0.428,5.038
409,true,false,false,false,false,true,false,true,true,20,9,3132464,44.432,0.420,4.381
41,true,false,false,false,false,true,false,true,false,40,1,3145148,28.512,0.400,3.506
410,true,true,false,true,true,false,false,false,true,40,9,3563931,45.788,0.512,5.197
411,true,false,false,false,true,true,false,false,true,40,9,3177742,52.872,0.504,6.056
412,true,false,false,false,false,false,false,false,false,60,9,3102383,49.744,0.612,6.012
413,true,true,false,true,true,true,true,true,false,60,9,4854033,44.432,0.456,4.250
414,true,false,false,false,false,true,false,true,true,20,5,3135333,35.064,0.496,3.637
415,true,true,false,true,true,false,false,false,true,40,5,3576618,35.784,0.508,4.266
416,true,false,false,false,true,true,false,false,true,40,5,3183811,40.284,0.524,4.640
417,true,true,false,true,true,true,true,true,false,60,5,4858449,34.924,0.408,3.283
418,true,false,false,false,false,true,false,true,true,20,1,3141354,28.116,0.416,3.152
419,true,true,false,false,true,true,true,true,true,40,9,4285326,44.900,0.376,4.163
42,true,true,false,true,false,false,false,false,true,40,1,3564933,26.384,0.392,3.582
420,true,true,false,true,true,false,false,false,true,40,1,3615411,26.068,0.400,3.414
421,true,true,false,true,true,true,true,true,false,60,1,4879503,28.224,0.396,2.691
422,true,true,false,false,true,true,true,true,true,40,5,4290187,35.520,0.364,3.319
423,true,true,false,false,false,false,true,true,false,60,1,4210212,28.552,0.324,2.694
424,true,true,false,false,true,true,true,true,true,40,1,4310790,28.680,0.356,2.679
425,true,true,false,false,false,true,true,false,true,40,5,4221800,40.204,0.468,4.080
426,true,true,false,false,true,true,true,false,false,20,9,4219794,52.724,0.572,5.625
427,true,true,false,false,false,true,true,false,true,40,9,4215581,52.980,0.360,5.558
428,true,true,false,true,false,false,true,false,true,20,1,4872717,28.200,0.328,2.707
429,true,true,false,false,false,false,true,true,false,60,9,4189987,42.324,0.444,3.928
43,true,false,false,false,true,false,false,false,false,20,9,3112237,49.060,0.432,5.588
430,true,true,false,false,true,true,true,false,false,20,1,4264726,28.640,0.384,2.742
431,true,true,false,false,false,false,true,true,false,60,5,4189426,34.340,0.364,3.240
432,true,false,false,true,false,true,true,true,false,40,1,4873374,30.680,0.316,2.817
